Symbol,Tag,Strike,Real,Barone-Adesi Whaley,Bjerksund-Stensland,FDAmerican,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
INTC,INTC160701C00031000,31,1,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160701C00031500,31.5,0.62,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151
INTC,INTC160701C00032000,32,0.42,0,0,0,0,0,0,0,0,0
INTC,INTC160701C00032500,32.5,0.21,0,0,0,0,0,0,0,0,0
INTC,INTC160701C00033000,33,0.12,0,0,0,0,0,0,0,0,0
INTC,INTC160701C00034000,34,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160701C00035000,35,0.03,0,0,0,0,0,0,0,0,0
INTC,INTC160708C00029500,29.5,2.16,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149
INTC,INTC160708C00030000,30,1.87,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC160708C00030500,30.5,1.34,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
INTC,INTC160708C00031000,31,1.06,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160708C00031500,31.5,0.7,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151
INTC,INTC160708C00032000,32,0.46,0,0,0,0,0,0,0,0,0
INTC,INTC160708C00032500,32.5,0.29,0,0,0,0,0,0,0,0,0
INTC,INTC160708C00033000,33,0.2,0,0,0,0,0,0,0,0,0
INTC,INTC160708C00036000,36,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00015000,15,19.75,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635
INTC,INTC160715C00016000,16,12.55,15.636,15.636,15.636,15.636,15.636,15.636,15.636,15.636,15.636
INTC,INTC160715C00019000,19,12.57,12.639,12.639,12.639,12.639,12.639,12.639,12.639,12.639,12.639
INTC,INTC160715C00020000,20,9.95,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64
INTC,INTC160715C00021000,21,8.95,10.641,10.641,10.641,10.641,10.641,10.641,10.641,10.641,10.641
INTC,INTC160715C00022000,22,9.55,9.642,9.642,9.642,9.642,9.642,9.642,9.642,9.642,9.642
INTC,INTC160715C00024000,24,6.33,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644
INTC,INTC160715C00025000,25,5.61,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645
INTC,INTC160715C00026000,26,5.86,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646
INTC,INTC160715C00027000,27,4.55,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647
INTC,INTC160715C00028000,28,3.61,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648
INTC,INTC160715C00029000,29,2.82,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649
INTC,INTC160715C00030000,30,1.92,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC160715C00031000,31,1.25,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160715C00032000,32,0.65,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00033000,33,0.28,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00034000,34,0.09,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00035000,35,0.03,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00036000,36,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00037000,37,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00038000,38,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00039000,39,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00040000,40,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00041000,41,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00042000,42,0.14,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00043000,43,0.13,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00044000,44,0.2,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00045000,45,0.03,0,0,0,0,0,0,0,0,0
INTC,INTC160715C00046000,46,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160722C00030000,30,2,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC160722C00030500,30.5,1.63,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
INTC,INTC160722C00031000,31,1.34,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160722C00031500,31.5,0.98,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151
INTC,INTC160722C00032000,32,0.79,0,0,0,0,0,0,0,0,0
INTC,INTC160722C00032500,32.5,0.55,0,0,0,0,0,0,0,0,0
INTC,INTC160722C00033000,33,0.41,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00023000,23,8.41,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643
INTC,INTC160819C00025000,25,7.1,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645
INTC,INTC160819C00026000,26,4.3,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646
INTC,INTC160819C00027000,27,3.66,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647
INTC,INTC160819C00028000,28,3.85,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648
INTC,INTC160819C00029000,29,2.99,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649
INTC,INTC160819C00030000,30,2.22,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC160819C00031000,31,1.52,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160819C00032000,32,0.93,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00033000,33,0.53,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00034000,34,0.24,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00035000,35,0.11,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00036000,36,0.04,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00037000,37,0.04,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00038000,38,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00039000,39,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC160819C00040000,40,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00020000,20,11.48,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64
INTC,INTC160916C00028000,28,3.85,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648
INTC,INTC160916C00029000,29,2.98,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649
INTC,INTC160916C00030000,30,2.27,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC160916C00031000,31,1.65,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC160916C00032000,32,1.08,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00033000,33,0.64,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00034000,34,0.38,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00035000,35,0.23,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00036000,36,0.11,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00037000,37,0.05,0,0,0,0,0,0,0,0,0
INTC,INTC160916C00038000,38,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00015000,15,16.61,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635
INTC,INTC161021C00017000,17,14.62,14.637,14.637,14.637,14.637,14.637,14.637,14.637,14.637,14.637
INTC,INTC161021C00019000,19,10.75,12.639,12.639,12.639,12.639,12.639,12.639,12.639,12.639,12.639
INTC,INTC161021C00020000,20,10.45,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64
INTC,INTC161021C00022000,22,7.85,9.642,9.642,9.642,9.642,9.642,9.642,9.642,9.642,9.642
INTC,INTC161021C00023000,23,8.75,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643
INTC,INTC161021C00024000,24,6.12,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644
INTC,INTC161021C00025000,25,5.65,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645
INTC,INTC161021C00026000,26,4.45,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646
INTC,INTC161021C00027000,27,4.87,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647
INTC,INTC161021C00028000,28,4.15,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648
INTC,INTC161021C00029000,29,3.25,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649
INTC,INTC161021C00030000,30,2.6,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC161021C00031000,31,1.89,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC161021C00032000,32,1.4,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00033000,33,0.92,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00034000,34,0.59,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00035000,35,0.37,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00036000,36,0.21,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00037000,37,0.12,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00038000,38,0.08,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00039000,39,0.05,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00040000,40,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00041000,41,0.08,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00042000,42,0.07,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00044000,44,0.03,0,0,0,0,0,0,0,0,0
INTC,INTC161021C00045000,45,0.03,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00015000,15,14.82,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635
INTC,INTC170120C00018000,18,12.2,13.638,13.638,13.638,13.638,13.638,13.638,13.638,13.638,13.638
INTC,INTC170120C00020000,20,11.59,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64
INTC,INTC170120C00023000,23,8.75,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643
INTC,INTC170120C00024000,24,6.55,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644,7.644
INTC,INTC170120C00025000,25,6.84,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645
INTC,INTC170120C00026000,26,4.93,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646,5.646
INTC,INTC170120C00027000,27,4.05,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647
INTC,INTC170120C00028000,28,4.4,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648,3.648
INTC,INTC170120C00029000,29,3.7,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649,2.649
INTC,INTC170120C00030000,30,2.93,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC170120C00031000,31,2.41,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651
INTC,INTC170120C00032000,32,1.88,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00033000,33,1.34,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00034000,34,1.03,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00035000,35,0.78,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00036000,36,0.52,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00037000,37,0.35,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00038000,38,0.24,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00039000,39,0.16,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00040000,40,0.1,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00041000,41,0.07,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00042000,42,0.04,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00045000,45,0.02,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00047000,47,0.04,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00050000,50,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC170120C00055000,55,0.01,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00015000,15,14.95,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635,16.635
INTC,INTC180119C00018000,18,12.05,13.638,13.638,13.638,13.638,13.638,13.638,13.638,13.638,13.638
INTC,INTC180119C00020000,20,11.73,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64
INTC,INTC180119C00023000,23,9.05,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643,8.643
INTC,INTC180119C00025000,25,7.48,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645,6.645
INTC,INTC180119C00027000,27,5.9,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647,4.647
INTC,INTC180119C00030000,30,4.2,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
INTC,INTC180119C00032000,32,3.16,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00035000,35,2,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00037000,37,1.39,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00040000,40,0.81,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00045000,45,0.31,0,0,0,0,0,0,0,0,0
INTC,INTC180119C00050000,50,0.12,0,0,0,0,0,0,0,0,0
JNJ,JNJ160610C00102000,102,10.85,12.871,12.871,12.871,12.871,12.871,12.871,12.871,12.871,12.871
JNJ,JNJ160610C00104000,104,8.39,10.873,10.873,10.873,10.873,10.873,10.873,10.873,10.873,10.873
JNJ,JNJ160610C00105000,105,10,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ160610C00107000,107,5.8,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875
JNJ,JNJ160610C00109000,109,5.79,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877
JNJ,JNJ160610C00110000,110,3.6,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160610C00111000,111,2.28,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879
JNJ,JNJ160610C00112000,112,1.31,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160610C00113000,113,2.1,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881
JNJ,JNJ160610C00114000,114,1.39,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160610C00115000,115,0.66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160610C00116000,116,0.21,0,0,0,0,0,0,0,0,0
JNJ,JNJ160610C00117000,117,0.05,0,0,0,0,0,0,0,0,0
JNJ,JNJ160610C00118000,118,0.06,0,0,0,0,0,0,0,0,0
JNJ,JNJ160610C00120000,120,0.07,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00080000,80,32.71,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849
JNJ,JNJ160617C00085000,85,28.95,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854
JNJ,JNJ160617C00090000,90,22.5,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859
JNJ,JNJ160617C00095000,95,19.75,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864
JNJ,JNJ160617C00097500,97.5,10.5,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366
JNJ,JNJ160617C00098000,98,14.25,16.867,16.867,16.867,16.867,16.867,16.867,16.867,16.867,16.867
JNJ,JNJ160617C00100000,100,13.1,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869
JNJ,JNJ160617C00105000,105,10.07,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ160617C00107000,107,5.49,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875
JNJ,JNJ160617C00109000,109,5.84,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877
JNJ,JNJ160617C00110000,110,4.75,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160617C00111000,111,4.17,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879
JNJ,JNJ160617C00112000,112,2.96,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160617C00113000,113,2.11,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881
JNJ,JNJ160617C00114000,114,1.42,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160617C00115000,115,0.8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160617C00116000,116,0.43,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00117000,117,0.19,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00118000,118,0.12,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00120000,120,0.02,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00121000,121,0.06,0,0,0,0,0,0,0,0,0
JNJ,JNJ160617C00125000,125,0.03,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00105000,105,8,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ160624C00107000,107,5.8,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875
JNJ,JNJ160624C00108000,108,5.29,6.876,6.876,6.876,6.876,6.876,6.876,6.876,6.876,6.876
JNJ,JNJ160624C00109000,109,4.97,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877,5.877
JNJ,JNJ160624C00110000,110,3.62,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160624C00111000,111,3.9,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879
JNJ,JNJ160624C00112000,112,2.68,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160624C00113000,113,2.17,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881
JNJ,JNJ160624C00114000,114,1.75,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160624C00115000,115,1.24,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160624C00116000,116,0.74,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00117000,117,0.15,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00118000,118,0.15,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00120000,120,0.06,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00126000,126,0.07,0,0,0,0,0,0,0,0,0
JNJ,JNJ160624C00130000,130,0.07,0,0,0,0,0,0,0,0,0
JNJ,JNJ160701C00110000,110,5.25,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160701C00111000,111,3.1,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879
JNJ,JNJ160701C00112000,112,3.18,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160701C00113000,113,2.41,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881
JNJ,JNJ160701C00114000,114,1.66,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160701C00115000,115,1.42,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160701C00116000,116,0.92,0,0,0,0,0,0,0,0,0
JNJ,JNJ160701C00117000,117,0.62,0,0,0,0,0,0,0,0,0
JNJ,JNJ160701C00118000,118,0.24,0,0,0,0,0,0,0,0,0
JNJ,JNJ160701C00130000,130,0.06,0,0,0,0,0,0,0,0,0
JNJ,JNJ160708C00111000,111,3.95,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879,3.879
JNJ,JNJ160708C00112000,112,4.25,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160708C00113000,113,1.69,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881,1.881
JNJ,JNJ160708C00114000,114,1.95,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160708C00115000,115,1.58,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160708C00116000,116,1.09,0,0,0,0,0,0,0,0,0
JNJ,JNJ160708C00117000,117,0.79,0,0,0,0,0,0,0,0,0
JNJ,JNJ160708C00118000,118,0.47,0,0,0,0,0,0,0,0,0
JNJ,JNJ160708C00120000,120,0.14,0,0,0,0,0,0,0,0,0
JNJ,JNJ160715C00070000,70,34.01,44.839,44.839,44.839,44.839,44.839,44.839,44.839,44.839,44.839
JNJ,JNJ160715C00075000,75,29.01,39.844,39.844,39.844,39.844,39.844,39.844,39.844,39.844,39.844
JNJ,JNJ160715C00080000,80,34.2,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849
JNJ,JNJ160715C00085000,85,27.84,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854
JNJ,JNJ160715C00087500,87.5,25.21,27.356,27.356,27.356,27.356,27.356,27.356,27.356,27.356,27.356
JNJ,JNJ160715C00090000,90,25.22,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859
JNJ,JNJ160715C00092500,92.5,20.34,22.361,22.361,22.361,22.361,22.361,22.361,22.361,22.361,22.361
JNJ,JNJ160715C00095000,95,20.25,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864
JNJ,JNJ160715C00097500,97.5,15.35,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366
JNJ,JNJ160715C00100000,100,15,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869
JNJ,JNJ160715C00105000,105,10.25,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ160715C00110000,110,5.48,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160715C00115000,115,1.82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160715C00120000,120,0.23,0,0,0,0,0,0,0,0,0
JNJ,JNJ160715C00125000,125,0.02,0,0,0,0,0,0,0,0,0
JNJ,JNJ160715C00150000,150,0.05,0,0,0,0,0,0,0,0,0
JNJ,JNJ160722C00112000,112,4.32,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
JNJ,JNJ160722C00114000,114,2.8,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
JNJ,JNJ160722C00115000,115,2.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160722C00116000,116,1.69,0,0,0,0,0,0,0,0,0
JNJ,JNJ160722C00117000,117,0.68,0,0,0,0,0,0,0,0,0
JNJ,JNJ160722C00118000,118,0.86,0,0,0,0,0,0,0,0,0
JNJ,JNJ160722C00119000,119,0.64,0,0,0,0,0,0,0,0,0
JNJ,JNJ160819C00105000,105,10,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ160819C00110000,110,6.4,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ160819C00115000,115,2.82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ160819C00120000,120,0.76,0,0,0,0,0,0,0,0,0
JNJ,JNJ160819C00125000,125,0.12,0,0,0,0,0,0,0,0,0
JNJ,JNJ161021C00065000,65,47.9,49.834,49.834,49.834,49.834,49.834,49.834,49.834,49.834,49.834
JNJ,JNJ161021C00080000,80,32.86,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849
JNJ,JNJ161021C00090000,90,22.83,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859
JNJ,JNJ161021C00095000,95,19.77,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864
JNJ,JNJ161021C00097500,97.5,17.29,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366
JNJ,JNJ161021C00100000,100,15.96,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869
JNJ,JNJ161021C00105000,105,10.2,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
JNJ,JNJ161021C00110000,110,7.1,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878,4.878
JNJ,JNJ161021C00115000,115,3.75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
JNJ,JNJ161021C00120000,120,1.49,0,0,0,0,0,0,0,0,0
JNJ,JNJ161021C00125000,125,0.52,0,0,0,0,0,0,0,0,0
JNJ,JNJ161021C00130000,130,0.16,0,0,0,0,0,0,0,0,0
JNJ,JNJ161021C00135000,135,0.17,0,0,0,0,0,0,0,0,0
JNJ,JNJ161021C00140000,140,0.02,0,0,0,0,0,0,0,0,0
JNJ,JNJ170120C00047500,47.5,65.19,67.317,67.317,67.317,67.317,67.317,67.317,67.317,67.317,67.317
JNJ,JNJ170120C00050000,50,62.8,64.819,64.819,64.819,64.819,64.819,64.819,64.819,64.819,64.819
JNJ,JNJ170120C00055000,55,57.8,59.824,59.824,59.824,59.824,59.824,59.824,59.824,59.824,59.824
JNJ,JNJ170120C00060000,60,53,54.829,54.829,54.829,54.829,54.829,54.829,54.829,54.829,54.829
JNJ,JNJ170120C00065000,65,48.75,49.834,49.834,49.834,49.834,49.834,49.834,49.834,49.834,49.834
JNJ,JNJ170120C00070000,70,43.01,44.839,44.839,44.839,44.839,44.839,44.839,44.839,44.839,44.839
JNJ,JNJ170120C00075000,75,38.01,39.844,39.844,39.844,39.844,39.844,39.844,39.844,39.844,39.844
JNJ,JNJ170120C00080000,80,33.92,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849,34.849
JNJ,JNJ170120C00082500,82.5,30.27,32.351,32.351,32.351,32.351,32.351,32.351,32.351,32.351,32.351
JNJ,JNJ170120C00085000,85,28.3,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854,29.854
JNJ,JNJ170120C00087500,87.5,25.85,27.356,27.356,27.356,27.356,27.356,27.356,27.356,27.356,27.356
JNJ,JNJ170120C00090000,90,23.16,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859
JNJ,JNJ170120C00092500,92.5,23.05,22.361,22.361,22.361,22.361,22.361,22.361,22.361,22.361,22.361
JNJ,JNJ170120C00095000,95,18.71,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864,19.864
JNJ,JNJ170120C00097500,97.5,18.3,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366,17.366
JNJ,JNJ170120C00100000,100,16.09,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869,14.869
JNJ,JNJ170120C00105000,105,11.8,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874,9.874
